kb,example_set,fold,zero_neg_train,n_train_pos,n_train_neg,n_test_pos,n_test_neg,n_test_total,negatives,condition,k,n_bias,size,desc_p,desc_r,desc_f1,clause_p,clause_r,clause_f1,sem_p,sem_r,sem_f1,exact_equiv,accuracy,tp,tn,fp,fn,specificity,n_mss,n_cover,n_support,n_kb,n_uncoverable,n_components,largest_component,n_greedy_fallback,stage1_ms,cover_ms,reduce_ms,total_ms,oracle_queries,stage1_batch_checks,checks_total,checks_gate,checks_admpool,checks_cover_rej,checks_cover_qx,checks_redundancy,preprocessing_checks,preprocessing_ms,memory_mb,convergence_reason,qa_max_queries,qa_timeout_s,quacq_bandaid_drops,quacq_findc_unconfirmed,quacq_empty_scope_appends,quacq_prune_partial_pruned,quacq_prune_complete_pruned
REAL-FM-7,2cov,2,0,0,6,0,3,3,raw,C∪S,3,295,2,1.0,0.15384615384615385,0.2666666666666667,1.0,0.2727272727272727,0.42857142857142855,1.0,0.2727272727272727,0.42857142857142855,0,1.0,0,3,0,0,1.0,294,2,0,2,0,1,258,1,9.97166900197044,55.557208019308746,0.11662498582154512,65.64550200710073,0,10,1776,1,9,1764,0,2,0,0.0,0.0,,,,,,,,
REAL-FM-7,2cov,2,0,0,6,0,3,3,raw,C∪S,5,295,2,1.0,0.15384615384615385,0.2666666666666667,1.0,0.2727272727272727,0.42857142857142855,1.0,0.2727272727272727,0.42857142857142855,0,1.0,0,3,0,0,1.0,294,2,0,2,0,1,258,1,9.97166900197044,55.557208019308746,0.1443749642930925,65.67325198557228,0,10,1776,1,9,1764,0,2,0,0.0,0.0,,,,,,,,
REAL-FM-7,2cov,0,0,0,6,0,3,3,n/a,QuAcq,,295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666,0,2,1,0,0.6666666666666666,0,0,0,0,0,0,0,0,252.9018330387771,0.0,0.0,252.9018330387771,40,,0,0,0,0,0,0,0,0.0,0.4117755889892578,pool_exhausted,,,0,4,0,33,0
REAL-FM-7,2cov,0,0,0,6,0,3,3,n/a,QuAcq-active,,295,12,0.25,0.23076923076923078,0.24000000000000002,1.0,0.7272727272727273,0.8421052631578948,1.0,0.7272727272727273,0.8421052631578948,1,1.0,0,3,0,0,1.0,0,0,0,12,0,0,0,0,1945.9241669392213,0.0,0.0,1945.9241669392213,272,,0,0,0,0,0,0,0,0.0,1.4127960205078125,no_query,5000,400,10,10,0,133,102
REAL-FM-7,2cov,1,0,0,6,0,3,3,n/a,QuAcq,,295,1,1.0,0.07692307692307693,0.14285714285714288,1.0,0.045454545454545456,0.08695652173913045,1.0,0.045454545454545456,0.08695652173913045,0,0.6666666666666666,0,2,1,0,0.6666666666666666,0,0,0,1,0,0,0,0,188.25275008566678,0.0,0.0,188.25275008566678,33,,0,0,0,0,0,0,0,0.0,0.3544483184814453,pool_exhausted,,,0,2,0,77,0
REAL-FM-7,2cov,1,0,0,6,0,3,3,n/a,QuAcq-active,,295,12,0.25,0.23076923076923078,0.24000000000000002,1.0,0.7272727272727273,0.8421052631578948,1.0,0.7272727272727273,0.8421052631578948,1,1.0,0,3,0,0,1.0,0,0,0,12,0,0,0,0,1945.9241669392213,0.0,0.0,1945.9241669392213,272,,0,0,0,0,0,0,0,0.0,1.4127960205078125,no_query,5000,400,10,10,0,133,102
REAL-FM-7,2cov,2,0,0,6,0,3,3,n/a,QuAcq,,295,1,1.0,0.07692307692307693,0.14285714285714288,1.0,0.045454545454545456,0.08695652173913045,1.0,0.045454545454545456,0.08695652173913045,0,0.6666666666666666,0,2,1,0,0.6666666666666666,0,0,0,1,0,0,0,0,195.68554195575416,0.0,0.0,195.68554195575416,33,,0,0,0,0,0,0,0,0.0,0.35935401916503906,pool_exhausted,,,0,2,0,84,0
REAL-FM-7,2cov,2,0,0,6,0,3,3,n/a,QuAcq-active,,295,12,0.25,0.23076923076923078,0.24000000000000002,1.0,0.7272727272727273,0.8421052631578948,1.0,0.7272727272727273,0.8421052631578948,1,1.0,0,3,0,0,1.0,0,0,0,12,0,0,0,0,1945.9241669392213,0.0,0.0,1945.9241669392213,272,,0,0,0,0,0,0,0,0.0,1.4127960205078125,no_query,5000,400,10,10,0,133,102
REAL-FM-7,ff,0,0,4,2,2,1,3,n/a,A,,295,150,0.08666666666666667,1.0,0.15950920245398773,0.15555555555555556,0.9545454545454546,0.26751592356687903,0.1891891891891892,0.9545454545454546,0.3157894736842105,0,0.3333333333333333,0,1,0,2,1.0,150,0,0,150,0,0,0,0,377.8227062430233,0.0,0.0,377.8227062430233,0,457,457,1,456,0,0,0,0,0.0,0.0,,,,,,,,
REAL-FM-7,ff,0,0,4,2,2,1,3,reduced,C,,295,1,1.0,0.07692307692307693,0.14285714285714288,1.0,0.18181818181818182,0.3076923076923077,1.0,0.18181818181818182,0.3076923076923077,0,1.0,2,1,0,0,1.0,150,1,0,1,0,1,58,1,377.8227062430233,10.482792044058442,0.0,388.3054982870817,0,457,757,1,456,300,0,0,15,5.094667023513466,0.0,,,,,,,,
REAL-FM-7,ff,0,0,4,2,2,1,3,reduced,C∪S,1,295,12,0.5,0.46153846153846156,0.48000000000000004,0.6842105263157895,0.5909090909090909,0.6341463414634148,0.7391304347826086,0.7727272727272727,0.7555555555555555,0,0.3333333333333333,0,1,0,2,1.0,150,1,71,12,0,1,58,1,377.8227062430233,10.482792044058442,3.201999992597848,391.50749827967957,0,457,829,1,456,300,0,72,15,5.094667023513466,0.0,,,,,,,,
REAL-FM-7,ff,0,0,4,2,2,1,3,reduced,C∪S,2,295,6,0.8333333333333334,0.38461538461538464,0.5263157894736842,0.9090909090909091,0.45454545454545453,0.6060606060606061,0.9090909090909091,0.45454545454545453,0.6060606060606061,0,1.0,2,1,0,0,1.0,150,1,21,6,0,1,58,1,377.8227062430233,10.482792044058442,0.9857499971985817,389.2912482842803,0,457,779,1,456,300,0,22,15,5.094667023513466,0.0,,,,,,,,
REAL-FM-7,ff,0,0,4,2,2,1,3,reduced,C∪S,3,295,4,1.0,0.3076923076923077,0.47058823529411764,1.0,0.4090909090909091,0.5806451612903226,1.0,0.4090909090909091,0.5806451612903226,0,1.0,2,1,0,0,1.0,150,1,15,4,0,1,58,1,377.8227062430233,10.482792044058442,0.6848329794593155,388.99033126654103,0,457,773,1,456,300,0,16,15,5.094667023513466,0.0,,,,,,,,
REAL-FM-7,ff,0,0,4,2,2,1,3,reduced,C∪S,5,295,1,1.0,0.07692307692307693,0.14285714285714288,1.0,0.18181818181818182,0.3076923076923077,1.0,0.18181818181818182,0.3076923076923077,0,1.0,2,1,0,0,1.0,150,1,0,1,0,1,58,1,377.8227062430233,10.482792044058442,0.08745800005272031,388.39295628713444,0,457,758,1,456,300,0,1,15,5.094667023513466,0.0,,,,,,,,
REAL-FM-7,ff,0,0,4,2,2,1,3,raw,C,,295,1,1.0,0.07692307692307693,0.14285714285714288,1.0,0.18181818181818182,0.3076923076923077,1.0,0.18181818181818182,0.3076923076923077,0,1.0,2,1,0,0,1.0,150,1,0,1,0,1,58,1,383.38716089492664,10.566625045612454,0.0,393.9537859405391,0,457,757,1,456,300,0,0,0,0.0,0.0,,,,,,,,
REAL-FM-7,ff,0,0,4,2,2,1,3,raw,C∪S,1,295,12,0.5,0.46153846153846156,0.48000000000000004,0.6842105263157895,0.5909090909090909,0.6341463414634148,0.7391304347826086,0.7727272727272727,0.7555555555555555,0,0.3333333333333333,0,1,0,2,1.0,150,1,71,12,0,1,58,1,383.38716089492664,10.566625045612454,3.190250019542873,397.14403596008196,0,457,829,1,456,300,0,72,0,0.0,0.0,,,,,,,,
REAL-FM-7,ff,0,0,4,2,2,1,3,raw,C∪S,2,295,6,0.8333333333333334,0.38461538461538464,0.5263157894736842,0.9090909090909091,0.45454545454545453,0.6060606060606061,0.9090909090909091,0.45454545454545453,0.6060606060606061,0,1.0,2,1,0,0,1.0,150,1,21,6,0,1,58,1,383.38716089492664,10.566625045612454,1.0708749759942293,395.0246609165333,0,457,779,1,456,300,0,22,0,0.0,0.0,,,,,,,,
