kb,example_set,fold,zero_neg_train,n_train_pos,n_train_neg,n_test_pos,n_test_neg,n_test_total,negatives,condition,k,n_bias,size,desc_p,desc_r,desc_f1,clause_p,clause_r,clause_f1,sem_p,sem_r,sem_f1,exact_equiv,accuracy,tp,tn,fp,fn,specificity,n_mss,n_cover,n_support,n_kb,n_uncoverable,n_components,largest_component,n_greedy_fallback,stage1_ms,cover_ms,reduce_ms,total_ms,oracle_queries,stage1_batch_checks,checks_total,checks_gate,checks_admpool,checks_cover_rej,checks_cover_qx,checks_redundancy,preprocessing_checks,preprocessing_ms,memory_mb,convergence_reason,qa_max_queries,qa_timeout_s,quacq_bandaid_drops,quacq_findc_unconfirmed,quacq_empty_scope_appends,quacq_prune_partial_pruned,quacq_prune_complete_pruned
fqa,2cov,0,0,0,10,0,6,6,n/a,QuAcq,,459,1,1.0,0.00980392156862745,0.01941747572815534,1.0,0.005847953216374269,0.011627906976744186,1.0,0.005847953216374269,0.011627906976744186,0,1.0,0,6,0,0,1.0,0,0,0,1,0,0,0,0,428.34054201375693,0.0,0.0,428.34054201375693,27,,0,0,0,0,0,0,0,0.0,1.0853595733642578,pool_exhausted,,,0,0,0,9,0
fqa,2cov,0,0,0,10,0,6,6,n/a,QuAcq-active,,459,6,0.5,0.029411764705882353,0.05555555555555555,1.0,0.03216374269005848,0.06232294617563739,1.0,0.03216374269005848,0.06232294617563739,0,0.8333333333333334,0,5,1,0,0.8333333333333334,0,0,0,6,0,0,0,0,245125.93108299188,0.0,0.0,245125.93108299188,5000,,0,0,0,0,0,0,0,0.0,24.7193603515625,max_queries,5000,400,354,26,0,8,0
fqa,2cov,1,0,0,11,0,5,5,n/a,QuAcq,,459,1,1.0,0.00980392156862745,0.01941747572815534,1.0,0.005847953216374269,0.011627906976744186,1.0,0.005847953216374269,0.011627906976744186,0,1.0,0,5,0,0,1.0,0,0,0,1,0,0,0,0,432.1217080578208,0.0,0.0,432.1217080578208,27,,0,0,0,0,0,0,0,0.0,0.9443225860595703,pool_exhausted,,,0,0,0,9,0
fqa,2cov,1,0,0,11,0,5,5,n/a,QuAcq-active,,459,6,0.5,0.029411764705882353,0.05555555555555555,1.0,0.03216374269005848,0.06232294617563739,1.0,0.03216374269005848,0.06232294617563739,0,1.0,0,5,0,0,1.0,0,0,0,6,0,0,0,0,245125.93108299188,0.0,0.0,245125.93108299188,5000,,0,0,0,0,0,0,0,0.0,24.7193603515625,max_queries,5000,400,354,26,0,8,0
fqa,2cov,2,0,0,11,0,5,5,n/a,QuAcq,,459,1,1.0,0.00980392156862745,0.01941747572815534,1.0,0.005847953216374269,0.011627906976744186,1.0,0.005847953216374269,0.011627906976744186,0,0.8,0,4,1,0,0.8,0,0,0,1,0,0,0,0,222.89029194507748,0.0,0.0,222.89029194507748,12,,0,0,0,0,0,0,0,0.0,0.9442005157470703,pool_exhausted,,,0,0,0,3,0
fqa,2cov,2,0,0,11,0,5,5,n/a,QuAcq-active,,459,6,0.5,0.029411764705882353,0.05555555555555555,1.0,0.03216374269005848,0.06232294617563739,1.0,0.03216374269005848,0.06232294617563739,0,0.4,0,2,3,0,0.4,0,0,0,6,0,0,0,0,245125.93108299188,0.0,0.0,245125.93108299188,5000,,0,0,0,0,0,0,0,0.0,24.7193603515625,max_queries,5000,400,354,26,0,8,0
fqa,ff,0,0,39,4,20,3,23,n/a,A,,459,273,0.3443223443223443,0.9215686274509803,0.5013333333333333,0.7030927835051546,0.9970760233918129,0.8246674727932284,0.7030927835051546,0.9970760233918129,0.8246674727932284,0,0.8695652173913043,17,3,0,3,1.0,273,0,0,273,0,0,0,0,3552.9625044437125,0.0,0.0,3552.9625044437125,0,595,595,1,594,0,0,0,0,0.0,0.0,,,,,,,,
fqa,ff,0,0,39,4,20,3,23,reduced,C,,459,1,1.0,0.00980392156862745,0.01941747572815534,1.0,0.06432748538011696,0.12087912087912087,1.0,0.06432748538011696,0.12087912087912087,0,1.0,20,3,0,0,1.0,273,1,0,1,0,1,207,1,3552.9625044437125,104.8485420178622,0.0,3657.8110464615747,0,595,1687,1,594,1092,0,0,55,141.80537598440424,0.0,,,,,,,,
fqa,ff,0,0,39,4,20,3,23,reduced,C∪S,1,459,98,0.7040816326530612,0.6764705882352942,0.69,0.904,0.6608187134502924,0.7635135135135135,0.9047619047619048,0.6666666666666666,0.7676767676767676,0,0.9565217391304348,19,3,0,1,1.0,273,1,186,98,0,1,207,1,3552.9625044437125,104.8485420178622,22.495375014841557,3680.3064214764163,0,595,1874,1,594,1092,0,187,55,141.80537598440424,0.0,,,,,,,,
fqa,ff,0,0,39,4,20,3,23,reduced,C∪S,2,459,51,0.8431372549019608,0.4215686274509804,0.5620915032679739,0.9538461538461539,0.36257309941520466,0.5254237288135594,0.9538461538461539,0.36257309941520466,0.5254237288135594,0,1.0,20,3,0,0,1.0,273,1,90,51,0,1,207,1,3552.9625044437125,104.8485420178622,12.950166943483055,3670.761213405058,0,595,1778,1,594,1092,0,91,55,141.80537598440424,0.0,,,,,,,,
fqa,ff,0,0,39,4,20,3,23,reduced,C∪S,3,459,40,0.925,0.3627450980392157,0.5211267605633803,0.9807692307692307,0.2982456140350877,0.45739910313901344,0.9807692307692307,0.2982456140350877,0.45739910313901344,0,1.0,20,3,0,0,1.0,273,1,73,40,0,1,207,1,3552.9625044437125,104.8485420178622,10.338999971281737,3668.1500464328565,0,595,1761,1,594,1092,0,74,55,141.80537598440424,0.0,,,,,,,,
fqa,ff,0,0,39,4,20,3,23,reduced,C∪S,5,459,35,0.9714285714285714,0.3333333333333333,0.4963503649635036,0.9888888888888889,0.260233918128655,0.4120370370370371,0.9888888888888889,0.260233918128655,0.4120370370370371,0,1.0,20,3,0,0,1.0,273,1,66,35,0,1,207,1,3552.9625044437125,104.8485420178622,9.2084159841761,3667.019462445751,0,595,1754,1,594,1092,0,67,55,141.80537598440424,0.0,,,,,,,,
fqa,ff,0,0,39,4,20,3,23,raw,C,,459,1,1.0,0.00980392156862745,0.01941747572815534,1.0,0.06432748538011696,0.12087912087912087,1.0,0.06432748538011696,0.12087912087912087,0,1.0,20,3,0,0,1.0,273,1,0,1,0,1,207,1,3650.7233708980493,112.21016698982567,0.0,3762.933537887875,0,595,1687,1,594,1092,0,0,0,0.0,0.0,,,,,,,,
